Game,Team,Opponent,Win_Loss,Runs,Runs Allowed,Day_Night,Attendance,Team,HR Count
57,DET,LAA,Loss,3,5,Night,24175,DET,1
59,HOU,KCR,Loss,7,9,Night,20974,HOU,1
57,KCR,HOU,Win,9,7,Night,20974,KC,2
61,LAA,DET,Win,5,3,Night,24175,LAA,2
60,LAD,WSN,Loss,1,2,Night,44250,LAD,0
57,MIA,CHC,Loss,2,10,Night,34082,MIA,0
59,MIL,SFG,Win,5,2,Night,21214,MIL,1
54,MIN,SEA,Loss,3,12,Night,18166,MIN,1
56,NYM,TEX,Loss,8,10,Night,32617,NYM,5
55,NYY,BOS,Loss,4,5,Night,41516,NYY,1
58,OAK,TOR,Win,4,1,Night,16643,OAK,0
56,PHI,ATL,Win,3,1,Night,23489,PHI,1
58,PIT,BAL,Loss,5,6,Night,26724,PIT,1
59,SDP,ARI,Loss,2,10,Night,25883,SD,2
59,SEA,MIN,Win,12,3,Night,18166,SEA,2
60,SFG,MIL,Loss,2,5,Night,21214,SF,0
56,STL,CIN,Loss,1,13,Night,18620,STL,1
60,TBR,CHW,Loss,2,4,Night,14590,TB,0
58,TEX,NYM,Win,10,8,Night,32617,TEX,2
59,TOR,OAK,Loss,1,4,Night,16643,TOR,0
57,WSN,LAD,Win,2,1,Night,44250,WSH,0
61,ARI,SDP,Win,7,4,Night,22079,ARI,2
57,ATL,PHI,Win,14,1,Night,24185,ATL,2
57,BAL,PIT,Win,9,6,Night,19957,BAL,3
58,BOS,NYY,Loss,0,8,Night,44380,BOS,0
58,CHC,MIA,Loss,5,6,Night,37294,CHC,2
57,CHW,TBR,Loss,1,3,Night,9313,CHW,0
58,CIN,STL,Win,6,4,Night,20891,CIN,3
57,CLE,COL,Loss,1,8,Day,36909,CLE,1
61,COL,CLE,Win,8,1,Day,36909,COL,0
58,DET,LAA,Win,4,0,Night,24958,DET,1
60,HOU,KCR,Loss,5,7,Night,25628,HOU,1
58,KCR,HOU,Win,7,5,Night,25628,KC,1
62,LAA,DET,Loss,0,4,Night,24958,LAA,0
61,LAD,WSN,Win,2,1,Day,43230,LAD,1
58,MIA,CHC,Win,6,5,Night,37294,MIA,2
60,MIL,SFG,Win,6,3,Night,20580,MIL,2
55,MIN,SEA,Loss,5,6,Night,15732,MIN,1
57,NYM,TEX,Win,4,3,Night,32477,NYM,2
56,NYY,BOS,Win,8,0,Night,44380,NYY,2
59,OAK,TOR,Loss,5,7,Day,15076,OAK,1
57,PHI,ATL,Loss,1,14,Night,24185,PHI,0
59,PIT,BAL,Loss,6,9,Night,19957,PIT,1
60,SDP,ARI,Loss,4,7,Night,22079,SD,1
60,SEA,MIN,Win,6,5,Night,15732,SEA,4
61,SFG,MIL,Loss,3,6,Night,20580,SF,1
57,STL,CIN,Loss,4,6,Night,20891,STL,1
61,TBR,CHW,Win,3,1,Night,9313,TB,0
59,TEX,NYM,Loss,3,4,Night,32477,TEX,1
60,TOR,OAK,Win,7,5,Day,15076,TOR,4
58,WSN,LAD,Loss,1,2,Day,43230,WSH,1
62,ARI,SDP,Win,15,3,Day,21340,ARI,2
58,ATL,PHI,Win,3,1,Night,25095,ATL,0
58,BAL,WSN,Loss,1,6,Night,37833,BAL,0
59,BOS,NYY,Loss,1,9,Night,46194,BOS,0
59,CHC,COL,Loss,1,4,Night,39385,CHC,1
58,CHW,TBR,Loss,5,7,Night,8971,CHW,2
59,CIN,STL,Win,5,2,Day,28917,CIN,1
62,COL,CHC,Win,4,1,Night,39385,COL,1
59,DET,LAA,Loss,4,11,Day,34810,DET,1
61,HOU,KCR,Win,6,1,Night,32747,HOU,1
59,KCR,HOU,Loss,1,6,Night,32747,KC,0
63,LAA,DET,Win,11,4,Day,34810,LAA,0
59,MIA,PIT,Win,7,1,Night,21744,MIA,0
61,MIL,SFG,Loss,5,9,Day,23005,MIL,2
56,MIN,SEA,Win,2,1,Night,15621,MIN,1
57,NYY,BOS,Win,9,1,Night,46194,NYY,3
58,PHI,ATL,Loss,1,3,Night,25095,PHI,0
60,PIT,MIA,Loss,1,7,Night,21744,PIT,0
61,SDP,ARI,Loss,3,15,Day,21340,SD,0
61,SEA,MIN,Loss,1,2,Night,15621,SEA,0
62,SFG,MIL,Win,9,5,Day,23005,SF,2
58,STL,CIN,Loss,2,5,Day,28917,STL,1
62,TBR,CHW,Win,7,5,Night,8971,TB,4
59,WSN,BAL,Win,6,1,Night,37833,WSH,1
63,ARI,MIL,Loss,6,8,Night,25009,ARI,1
59,ATL,NYM,Win,3,2,Night,36791,ATL,0
59,BAL,NYY,Loss,2,8,Night,46031,BAL,1
60,BOS,DET,Win,5,3,Night,36853,BOS,2
60,CHC,COL,Loss,3,5,Day,41229,CHC,0
59,CHW,CLE,Loss,3,7,Night,30043,CHW,0
60,CIN,LAD,Loss,2,7,Night,44036,CIN,1
58,CLE,CHW,Win,7,3,Night,30043,CLE,1
63,COL,CHC,Win,5,3,Day,41229,COL,2
60,DET,BOS,Loss,3,5,Night,36853,DET,2
62,HOU,LAA,Loss,4,9,Night,40786,HOU,1
60,KCR,SDP,Loss,3,6,Night,23055,KC,1
64,LAA,HOU,Win,9,4,Night,40786,LAA,1
62,LAD,CIN,Win,7,2,Night,44036,LAD,2
60,MIA,PIT,Win,12,7,Night,23590,MIA,3
62,MIL,ARI,Win,8,6,Night,25009,MIL,1
57,MIN,SFG,Win,4,0,Night,41046,MIN,0
58,NYM,ATL,Loss,2,3,Night,36791,NYM,2
58,NYY,BAL,Win,8,2,Night,46031,NYY,3
60,OAK,TBR,Loss,4,13,Night,13153,OAK,1
59,PHI,STL,Loss,2,3,Night,42971,PHI,0
61,PIT,MIA,Loss,7,12,Night,23590,PIT,0
62,SDP,KCR,Win,6,3,Night,23055,SD,1
62,SEA,TOR,Win,4,2,Night,33518,SEA,0
63,SFG,MIN,Loss,0,4,Night,41046,SF,0
59,STL,PHI,Win,3,2,Night,42971,STL,1
63,TBR,OAK,Win,13,4,Night,13153,TB,5
60,TEX,WSN,Win,5,2,Night,38332,TEX,2
61,TOR,SEA,Loss,2,4,Night,33518,TOR,1
60,WSN,TEX,Loss,2,5,Night,38332,WSH,0
64,ARI,MIL,Win,3,2,Night,40195,ARI,1
60,ATL,NYM,Loss,1,6,Day,27684,ATL,1
61,ATL,NYM,Loss,1,8,Night,40174,ATL,0
60,BAL,NYY,Loss,3,16,Night,45232,BAL,2
61,BOS,DET,Win,11,3,Night,37162,BOS,0
61,CHC,COL,Loss,1,9,Day,41226,CHC,0
60,CHW,CLE,Win,5,3,Night,31753,CHW,0
61,CIN,LAD,Loss,4,5,Night,43439,CIN,1
59,CLE,CHW,Loss,3,5,Night,31753,CLE,2
64,COL,CHC,Win,9,1,Day,41226,COL,2
61,DET,BOS,Loss,3,11,Night,37162,DET,0
63,HOU,LAA,Win,3,1,Day,41296,HOU,1
61,KCR,SDP,Win,12,6,Day,26107,KC,5
65,LAA,HOU,Loss,1,3,Day,41296,LAA,0
63,LAD,CIN,Win,5,4,Night,43439,LAD,1
61,MIA,PIT,Loss,6,7,Day,27275,MIA,2
63,MIL,ARI,Loss,2,3,Night,40195,MIL,1
58,MIN,SFG,Win,3,2,Day,41255,MIN,2
59,NYM,ATL,Win,6,1,Day,27684,NYM,1
60,NYM,ATL,Win,8,1,Night,40174,NYM,2
59,NYY,BAL,Win,16,3,Night,45232,NYY,5
61,OAK,TBR,Loss,5,6,Day,,OAK,0
62,OAK,TBR,Win,7,2,Day,17775,OAK,3
60,PHI,STL,Loss,0,7,Day,43911,PHI,0
62,PIT,MIA,Win,7,6,Day,27275,PIT,0
63,SDP,KCR,Loss,6,12,Day,26107,SD,1
63,SEA,TOR,Loss,2,4,Night,45480,SEA,0
64,SFG,MIN,Loss,2,3,Day,41255,SF,1
60,STL,PHI,Win,7,0,Day,43911,STL,0
64,TBR,OAK,Win,6,5,Day,,TB,0
65,TBR,OAK,Loss,2,7,Day,17775,TB,1
61,TEX,WSN,Win,6,3,Day,32157,TEX,2
62,TOR,SEA,Win,4,2,Night,45480,TOR,3
61,WSN,TEX,Loss,3,6,Day,32157,WSH,1
65,ARI,MIL,Win,11,1,Day,30370,ARI,4
62,ATL,NYM,Loss,1,2,Day,30638,ATL,0
61,BAL,NYY,Loss,3,14,Day,46348,BAL,0
62,BOS,DET,Loss,3,8,Night,35457,BOS,0
62,CHC,COL,Win,7,5,Day,41116,CHC,4
61,CHW,CLE,Loss,2,4,Day,26611,CHW,0
62,CIN,LAD,Loss,7,9,Day,42674,CIN,4
60,CLE,CHW,Win,4,2,Day,26611,CLE,0
65,COL,CHC,Loss,5,7,Day,41116,COL,0
62,DET,BOS,Win,8,3,Night,35457,DET,2
64,HOU,LAA,Loss,6,12,Day,32425,HOU,2
62,KCR,SDP,Win,8,3,Day,25599,KC,4
66,LAA,HOU,Win,12,6,Day,32425,LAA,2
64,LAD,CIN,Win,9,7,Day,42674,LAD,4
62,MIA,PIT,Loss,1,3,Day,22925,MIA,1
64,MIL,ARI,Loss,1,11,Day,30370,MIL,1
59,MIN,SFG,Loss,8,13,Day,41321,MIN,2
61,NYM,ATL,Win,2,1,Day,30638,NYM,0
60,NYY,BAL,Win,14,3,Day,46348,NYY,4
63,OAK,TBR,Loss,4,5,Day,13640,OAK,0
61,PHI,STL,Loss,5,6,Day,47325,PHI,1
63,PIT,MIA,Win,3,1,Day,22925,PIT,0
64,SDP,KCR,Loss,3,8,Day,25599,SD,3
64,SEA,TOR,Loss,0,4,Day,41137,SEA,0
65,SFG,MIN,Win,13,8,Day,41321,SF,0
61,STL,PHI,Win,6,5,Day,47325,STL,1
66,TBR,OAK,Win,5,4,Day,13640,TB,1
62,TEX,WSN,Win,5,1,Day,32027,TEX,1
63,TOR,SEA,Win,4,0,Day,41137,TOR,1
62,WSN,TEX,Loss,1,5,Day,32027,WSH,1
63,ATL,WSN,Win,11,10,Night,28909,ATL,5
62,BAL,CHW,Loss,7,10,Night,17665,BAL,1
63,BOS,PHI,Win,6,5,Night,36757,BOS,2
63,CHC,NYM,Loss,1,6,Night,33268,CHC,1
62,CHW,BAL,Win,10,7,Night,17665,CHW,2
63,CIN,SDP,Loss,3,9,Night,17006,CIN,0
66,COL,PIT,Loss,2,7,Night,16320,COL,0
65,HOU,TEX,Loss,1,6,Night,25698,HOU,0
67,LAA,NYY,Loss,3,5,Night,36245,LAA,1
60,MIN,SEA,Loss,3,14,Night,16996,MIN,0
62,NYM,CHC,Win,6,1,Night,33268,NYM,3
61,NYY,LAA,Win,5,3,Night,36245,NYY,1
62,PHI,BOS,Loss,5,6,Night,36757,PHI,0
64,PIT,COL,Win,7,2,Night,16320,PIT,1
65,SDP,CIN,Win,9,3,Night,17006,SD,2
65,SEA,MIN,Win,14,3,Night,16996,SEA,2
63,TEX,HOU,Win,6,1,Night,25698,TEX,1
63,WSN,ATL,Loss,10,11,Night,28909,WSH,3
66,ARI,DET,Win,7,6,Night,25119,ARI,3
64,ATL,WSN,Loss,5,10,Night,31762,ATL,1
63,BAL,CHW,Loss,1,6,Night,15038,BAL,0
64,BOS,PHI,Win,4,3,Night,37141,BOS,1
64,CHC,NYM,Win,14,3,Night,32651,CHC,5
63,CHW,BAL,Win,6,1,Night,15038,CHW,1
64,CIN,SDP,Loss,2,6,Night,20463,CIN,0
61,CLE,LAD,Loss,5,7,Night,22171,CLE,2
67,COL,PIT,Loss,2,5,Night,16764,COL,0
63,DET,ARI,Loss,6,7,Night,25119,DET,1
66,HOU,TEX,Loss,2,4,Night,27615,HOU,2
63,KCR,SFG,Win,8,1,Night,41284,KC,0
68,LAA,NYY,Win,3,2,Night,33159,LAA,1
65,LAD,CLE,Win,7,5,Night,22171,LAD,3
63,MIA,OAK,Win,8,1,Night,19953,MIA,2
65,MIL,STL,Loss,0,6,Day,40083,MIL,0
66,MIL,STL,Win,8,5,Night,40115,MIL,3
61,MIN,SEA,Win,20,7,Night,17922,MIN,5
63,NYM,CHC,Loss,3,14,Night,32651,NYM,2
62,NYY,LAA,Loss,2,3,Night,33159,NYY,1
64,OAK,MIA,Loss,1,8,Night,19953,OAK,0
63,PHI,BOS,Loss,3,4,Night,37141,PHI,1
65,PIT,COL,Win,5,2,Night,16764,PIT,3
66,SDP,CIN,Win,6,2,Night,20463,SD,2
66,SEA,MIN,Loss,7,20,Night,17922,SEA,1
66,SFG,KCR,Loss,1,8,Night,41284,SF,0
62,STL,MIL,Win,6,0,Day,40083,STL,2
63,STL,MIL,Loss,5,8,Night,40115,STL,1
67,TBR,TOR,Win,8,1,Night,39404,TB,3
64,TEX,HOU,Win,4,2,Night,27615,TEX,2
64,TOR,TBR,Loss,1,8,Night,39404,TOR,0
64,WSN,ATL,Win,10,5,Night,31762,WSH,3
67,ARI,DET,Win,2,1,Night,26134,ARI,0
65,ATL,WSN,Win,13,2,Day,36227,ATL,1
64,BAL,CHW,Win,10,6,Night,20008,BAL,1
65,BOS,PHI,Win,7,3,Night,28263,BOS,2
65,CHC,NYM,Loss,4,9,Night,34566,CHC,3
64,CHW,BAL,Loss,6,10,Night,20008,CHW,2
65,CIN,SDP,Loss,2,4,Day,20386,CIN,2
62,CLE,LAD,Loss,4,6,Night,21051,CLE,1
68,COL,PIT,Win,5,1,Night,17308,COL,1
64,DET,ARI,Loss,1,2,Night,26134,DET,0
67,HOU,TEX,Win,13,2,Night,37221,HOU,2
64,KCR,SFG,Win,7,2,Day,41144,KC,3
69,LAA,NYY,Win,7,5,Night,43851,LAA,2
66,LAD,CLE,Win,6,4,Night,21051,LAD,1
64,MIA,OAK,Win,11,6,Day,19436,MIA,2
67,MIL,STL,Win,7,6,Night,38061,MIL,1
62,MIN,SEA,Loss,4,6,Night,22283,MIN,3
64,NYM,CHC,Win,9,4,Night,34566,NYM,2
63,NYY,LAA,Loss,5,7,Night,43851,NYY,1
65,OAK,MIA,Loss,6,11,Day,19436,OAK,1
64,PHI,BOS,Loss,3,7,Night,28263,PHI,1
66,PIT,COL,Loss,1,5,Night,17308,PIT,0
67,SDP,CIN,Win,4,2,Day,20386,SD,1
67,SEA,MIN,Win,6,4,Night,22283,SEA,2
67,SFG,KCR,Loss,2,7,Day,41144,SF,0
64,STL,MIL,Loss,6,7,Night,38061,STL,1
68,TBR,TOR,Loss,6,7,Night,37734,TB,1
65,TEX,HOU,Loss,2,13,Night,37221,TEX,1
65,TOR,TBR,Win,7,6,Night,37734,TOR,2
65,WSN,ATL,Loss,2,13,Day,36227,WSH,1
65,BAL,CHW,Loss,2,5,Day,20139,BAL,1
66,BOS,PHI,Loss,0,1,Night,30729,BOS,0
65,CHW,BAL,Win,5,2,Day,20139,CHW,1
63,CLE,LAD,Win,12,5,Day,23339,CLE,3
69,COL,SFG,Win,10,9,Night,40747,COL,0
65,DET,TBR,Win,5,3,Night,24056,DET,1
65,KCR,LAA,Win,7,2,Night,34884,KC,2
70,LAA,KCR,Loss,2,7,Night,34884,LAA,0
67,LAD,CLE,Loss,5,12,Day,23339,LAD,2
68,MIL,STL,Win,6,4,Night,45228,MIL,2
63,MIN,SEA,Win,6,2,Day,24464,MIN,3
65,NYM,WSN,Loss,3,8,Night,30319,NYM,2
64,NYY,OAK,Loss,7,8,Night,21838,NYY,1
66,OAK,NYY,Win,8,7,Night,21838,OAK,2
65,PHI,BOS,Win,1,0,Night,30729,PHI,0
68,SEA,MIN,Loss,2,6,Day,24464,SEA,0
68,SFG,COL,Loss,9,10,Night,40747,SF,3
65,STL,MIL,Loss,4,6,Night,45228,STL,1
69,TBR,DET,Loss,3,5,Night,24056,TB,1
66,WSN,NYM,Win,8,3,Night,30319,WSH,2
68,ARI,PHI,Win,5,4,Night,18140,ARI,1
66,ATL,MIA,Loss,0,5,Night,38123,ATL,0
66,BAL,STL,Loss,2,11,Night,26341,BAL,1
67,BOS,HOU,Win,2,1,Night,36189,BOS,1
66,CHC,PIT,Win,9,5,Night,25420,CHC,0
66,CHW,TOR,Win,11,4,Night,39071,CHW,1
66,CIN,LAD,Loss,1,3,Night,35613,CIN,1
64,CLE,MIN,Win,8,1,Night,30563,CLE,1
70,COL,SFG,Win,10,8,Night,46632,COL,2
66,DET,TBR,Win,13,4,Night,29674,DET,2
68,HOU,BOS,Loss,1,2,Night,36189,HOU,1
66,KCR,LAA,Win,3,1,Night,34184,KC,2
71,LAA,KCR,Loss,1,3,Night,34184,LAA,1
68,LAD,CIN,Win,3,1,Night,35613,LAD,1
65,MIA,ATL,Win,5,0,Night,38123,MIA,1
69,MIL,SDP,Win,6,5,Night,31161,MIL,4
64,MIN,CLE,Loss,1,8,Night,30563,MIN,1
66,NYM,WSN,Loss,2,7,Night,37919,NYM,2
65,NYY,OAK,Loss,6,7,Night,30184,NYY,2
67,OAK,NYY,Win,7,6,Night,30184,OAK,0
66,PHI,ARI,Loss,4,5,Night,18140,PHI,1
67,PIT,CHC,Loss,5,9,Night,25420,PIT,1
68,SDP,MIL,Loss,5,6,Night,31161,SD,3
69,SEA,TEX,Loss,4,10,Night,33960,SEA,1
69,SFG,COL,Loss,8,10,Night,46632,SF,3
66,STL,BAL,Win,11,2,Night,26341,STL,5
70,TBR,DET,Loss,4,13,Night,29674,TB,0
66,TEX,SEA,Win,10,4,Night,33960,TEX,2
66,TOR,CHW,Loss,4,11,Night,39071,TOR,3
67,WSN,NYM,Win,7,2,Night,37919,WSH,3
69,ARI,PHI,Win,5,1,Day,21108,ARI,0
67,ATL,MIA,Win,8,7,Day,38661,ATL,2
67,BAL,STL,Win,15,7,Day,27788,BAL,5
68,BOS,HOU,Loss,1,7,Night,41017,BOS,1
67,CHC,PIT,Loss,3,4,Night,34383,CHC,2
67,CHW,TOR,Win,5,2,Day,47171,CHW,3
67,CIN,LAD,Loss,2,10,Day,42431,CIN,0
65,CLE,MIN,Win,9,3,Day,24010,CLE,2
66,CLE,MIN,Win,6,2,Night,21371,CLE,4
71,COL,SFG,Win,5,1,Day,48035,COL,0
67,DET,TBR,Loss,2,3,Day,33478,DET,1
69,HOU,BOS,Win,7,1,Night,41017,HOU,2
67,KCR,LAA,Loss,0,9,Night,41209,KC,0
72,LAA,KCR,Win,9,0,Night,41209,LAA,3
69,LAD,CIN,Win,10,2,Day,42431,LAD,4
66,MIA,ATL,Loss,7,8,Day,38661,MIA,1
70,MIL,SDP,Loss,5,7,Day,34312,MIL,3
65,MIN,CLE,Loss,3,9,Day,24010,MIN,0
66,MIN,CLE,Loss,2,6,Night,21371,MIN,1
67,NYM,WSN,Loss,4,7,Day,38059,NYM,1
66,NYY,OAK,Loss,2,5,Day,31418,NYY,0
68,OAK,NYY,Win,5,2,Day,31418,OAK,3
67,PHI,ARI,Loss,1,5,Day,21108,PHI,0
68,PIT,CHC,Win,4,3,Night,34383,PIT,2
69,SDP,MIL,Win,7,5,Day,34312,SD,5
70,SEA,TEX,Loss,4,10,Day,35928,SEA,1
70,SFG,COL,Loss,1,5,Day,48035,SF,0
67,STL,BAL,Loss,7,15,Day,27788,STL,3
71,TBR,DET,Win,3,2,Day,33478,TB,0
67,TEX,SEA,Win,10,4,Day,35928,TEX,4
67,TOR,CHW,Loss,2,5,Day,47171,TOR,0
68,WSN,NYM,Win,7,4,Day,38059,WSH,3
70,ARI,PHI,Win,5,4,Day,31131,ARI,3
68,ATL,MIA,Win,5,4,Day,36912,ATL,0
68,BAL,STL,Win,8,5,Day,34854,BAL,4
69,BOS,HOU,Win,6,5,Night,38389,BOS,2
68,CHC,PIT,Win,7,1,Day,34539,CHC,2
68,CHW,TOR,Loss,3,7,Day,46599,CHW,0
68,CIN,LAD,Loss,7,8,Day,27316,CIN,3
67,CLE,MIN,Win,5,2,Day,35039,CLE,2
72,COL,SFG,Win,7,5,Day,48341,COL,3
68,DET,TBR,Loss,1,9,Day,36442,DET,0
70,HOU,BOS,Loss,5,6,Night,38389,HOU,3
68,KCR,LAA,Win,7,3,Day,40178,KC,1
73,LAA,KCR,Loss,3,7,Day,40178,LAA,0
70,LAD,CIN,Win,8,7,Day,27316,LAD,2
67,MIA,ATL,Loss,4,5,Day,36912,MIA,1
71,MIL,SDP,Win,2,1,Day,34518,MIL,2
67,MIN,CLE,Loss,2,5,Day,35039,MIN,0
68,NYM,WSN,Win,5,1,Day,40459,NYM,1
67,NYY,OAK,Loss,3,4,Day,34140,NYY,2
69,OAK,NYY,Win,4,3,Day,34140,OAK,1
68,PHI,ARI,Loss,4,5,Day,31131,PHI,2
69,PIT,CHC,Loss,1,7,Day,34539,PIT,1
70,SDP,MIL,Loss,1,2,Day,34518,SD,0
71,SEA,TEX,Win,7,3,Day,31552,SEA,1
71,SFG,COL,Loss,5,7,Day,48341,SF,2
68,STL,BAL,Loss,5,8,Day,34854,STL,4
72,TBR,DET,Win,9,1,Day,36442,TB,5
68,TEX,SEA,Loss,3,7,Day,31552,TEX,1
68,TOR,CHW,Win,7,3,Day,46599,TOR,2
69,WSN,NYM,Loss,1,5,Day,40459,WSH,0
69,ATL,SFG,Win,9,0,Night,24723,ATL,2
69,BAL,CLE,Loss,0,12,Night,13875,BAL,0
70,BOS,KCR,Loss,2,4,Night,27992,BOS,1
69,CHC,SDP,Win,3,2,Night,40802,CHC,1
69,CIN,TBR,Win,7,3,Night,17117,CIN,2
68,CLE,BAL,Win,12,0,Night,13875,CLE,2
69,DET,SEA,Loss,2,6,Night,21517,DET,0
71,HOU,OAK,Win,4,1,Night,10482,HOU,3
69,KCR,BOS,Win,4,2,Night,27992,KC,1
71,LAD,NYM,Win,10,6,Night,43266,LAD,4
68,MIA,WSN,Win,8,7,Night,20224,MIA,2
72,MIL,PIT,Loss,1,8,Night,25489,MIL,1
69,NYM,LAD,Loss,6,10,Night,43266,NYM,4
70,OAK,HOU,Loss,1,4,Night,10482,OAK,0
70,PIT,MIL,Win,8,1,Night,25489,PIT,1
71,SDP,CHC,Loss,2,3,Night,40802,SD,2
72,SEA,DET,Win,6,2,Night,21517,SEA,3
72,SFG,ATL,Loss,0,9,Night,24723,SF,0
73,TBR,CIN,Loss,3,7,Night,17117,TB,2
69,TEX,TOR,Loss,6,7,Night,25115,TEX,1
69,TOR,TEX,Win,7,6,Night,25115,TOR,2
70,WSN,MIA,Loss,7,8,Night,20224,WSH,2
71,ARI,COL,Loss,3,4,Night,35016,ARI,2
70,ATL,SFG,Loss,3,6,Night,23823,ATL,0
70,BAL,CLE,Win,6,5,Night,22891,BAL,3
71,BOS,KCR,Win,8,3,Night,25983,BOS,0
70,CHC,SDP,Win,4,0,Night,41607,CHC,2
69,CHW,MIN,Loss,7,9,Night,26095,CHW,3
70,CIN,TBR,Loss,5,6,Night,13375,CIN,1
69,CLE,BAL,Loss,5,6,Night,22891,CLE,1
73,COL,ARI,Win,4,3,Night,35016,COL,1
70,DET,SEA,Loss,4,5,Night,15063,DET,3
72,HOU,OAK,Win,8,4,Night,15362,HOU,2
70,KCR,BOS,Loss,3,8,Night,25983,KC,2
74,LAA,NYY,Win,8,3,Night,39853,LAA,2
72,LAD,NYM,Win,12,0,Night,47715,LAD,5
69,MIA,WSN,Loss,3,12,Night,20868,MIA,1
73,MIL,PIT,Loss,3,7,Night,23982,MIL,1
68,MIN,CHW,Win,9,7,Night,26095,MIN,2
70,NYM,LAD,Loss,0,12,Night,47715,NYM,0
68,NYY,LAA,Loss,3,8,Night,39853,NYY,2
71,OAK,HOU,Loss,4,8,Night,15362,OAK,1
69,PHI,STL,Loss,1,8,Night,22070,PHI,0
71,PIT,MIL,Win,7,3,Night,23982,PIT,2
72,SDP,CHC,Loss,0,4,Night,41607,SD,0
73,SEA,DET,Win,5,4,Night,15063,SEA,2
73,SFG,ATL,Win,6,3,Night,23823,SF,2
69,STL,PHI,Win,8,1,Night,22070,STL,3
74,TBR,CIN,Win,6,5,Night,13375,TB,2
70,TEX,TOR,Win,6,1,Night,24169,TEX,3
70,TOR,TEX,Loss,1,6,Night,24169,TOR,0
71,WSN,MIA,Win,12,3,Night,20868,WSH,1
72,ARI,COL,Win,16,5,Night,40918,ARI,1
71,ATL,SFG,Win,5,3,Night,25771,ATL,3
71,BAL,CLE,Loss,1,5,Night,26596,BAL,0
72,BOS,KCR,Loss,4,6,Day,30826,BOS,2
71,CHC,SDP,Loss,2,3,Day,41708,CHC,1
70,CHW,MIN,Loss,2,4,Night,33316,CHW,0
71,CIN,TBR,Loss,3,8,Day,19619,CIN,1
70,CLE,BAL,Win,5,1,Night,26596,CLE,1
74,COL,ARI,Loss,5,16,Night,40918,COL,1
71,DET,SEA,Loss,5,7,Night,18526,DET,2
73,HOU,OAK,Win,5,1,Night,12277,HOU,1
71,KCR,BOS,Win,6,4,Day,30826,KC,1
75,LAA,NYY,Loss,4,8,Night,39911,LAA,2
73,LAD,NYM,Win,8,2,Night,42330,LAD,3
70,MIA,WSN,Win,2,1,Day,22659,MIA,0
74,MIL,PIT,Win,4,3,Night,25134,MIL,1
69,MIN,CHW,Win,4,2,Night,33316,MIN,1
71,NYM,LAD,Loss,2,8,Night,42330,NYM,1
69,NYY,LAA,Win,8,4,Night,39911,NYY,2
72,OAK,HOU,Loss,1,5,Night,12277,OAK,0
70,PHI,STL,Loss,6,7,Night,25037,PHI,0
72,PIT,MIL,Loss,3,4,Night,25134,PIT,1
73,SDP,CHC,Win,3,2,Day,41708,SD,1
74,SEA,DET,Win,7,5,Night,18526,SEA,1
74,SFG,ATL,Loss,3,5,Night,25771,SF,1
70,STL,PHI,Win,7,6,Night,25037,STL,4
75,TBR,CIN,Win,8,3,Day,19619,TB,2
71,TEX,TOR,Loss,5,7,Night,28376,TEX,2
71,TOR,TEX,Win,7,5,Night,28376,TOR,1
72,WSN,MIA,Loss,1,2,Day,22659,WSH,1
73,ARI,COL,Win,10,3,Day,40681,ARI,2
72,ATL,SFG,Win,12,11,Night,25521,ATL,4
72,BAL,CLE,Loss,3,6,Night,24954,BAL,1
72,CHC,MIA,Win,11,1,Night,23472,CHC,3
71,CHW,MIN,Win,9,0,Day,27684,CHW,3
71,CLE,BAL,Win,6,3,Night,24954,CLE,1
75,COL,ARI,Loss,3,10,Day,40681,COL,1
72,DET,SEA,Loss,6,9,Night,18736,DET,2
74,HOU,OAK,Win,12,9,Day,18747,HOU,3
76,LAA,NYY,Win,10,5,Night,43051,LAA,1
74,LAD,NYM,Win,6,3,Night,45967,LAD,3
71,MIA,CHC,Loss,1,11,Night,23472,MIA,1
75,MIL,PIT,Win,4,2,Day,28428,MIL,1
70,MIN,CHW,Loss,0,9,Day,27684,MIN,0
72,NYM,LAD,Loss,3,6,Night,45967,NYM,2
70,NYY,LAA,Loss,5,10,Night,43051,NYY,1
73,OAK,HOU,Loss,9,12,Day,18747,OAK,0
71,PHI,STL,Win,5,1,Day,23623,PHI,2
73,PIT,MIL,Loss,2,4,Day,28428,PIT,1
75,SEA,DET,Win,9,6,Night,18736,SEA,2
75,SFG,ATL,Loss,11,12,Night,25521,SF,3
71,STL,PHI,Loss,1,5,Day,23623,STL,1
72,TEX,TOR,Win,11,4,Day,26764,TEX,4
72,TOR,TEX,Loss,4,11,Day,26764,TOR,0
74,ARI,PHI,Loss,1,6,Night,31648,ARI,0
73,ATL,MIL,Win,5,4,Night,30521,ATL,1
73,BAL,TBR,Loss,5,15,Night,18929,BAL,0
73,BOS,LAA,Win,9,4,Night,37034,BOS,2
73,CHC,MIA,Loss,0,2,Night,24684,CHC,0
72,CHW,OAK,Loss,0,3,Night,25370,CHW,0
72,CIN,WSN,Loss,5,6,Night,36347,CIN,1
72,CLE,MIN,Loss,0,5,Night,31725,CLE,0
76,COL,LAD,Loss,1,6,Night,43787,COL,0
73,DET,SDP,Loss,0,1,Night,25477,DET,0
75,HOU,SEA,Loss,3,13,Night,31783,HOU,2
72,KCR,TOR,Win,5,4,Night,38848,KC,0
